building,floor,electricity,water,status,timestamp
Building A,4,100.31,247.38,normal,2025-11-21T17:22:22.644025+00:00
Building B,1,116.32,284.68,normal,2025-12-05T10:28:28.644025+00:00
Building A,4,139.58,300.94,normal,2025-12-09T09:06:57.644025+00:00
Building C,2,96.59,161.11,normal,2025-11-17T06:18:53.644025+00:00
Building B,1,79.31,180.01,normal,2025-11-22T01:27:22.644025+00:00
Building A,3,126.03,190.09,normal,2025-11-25T10:04:04.644025+00:00
Building A,1,108.09,238.0,normal,2025-12-13T21:44:58.644025+00:00
Building C,1,117.11,213.32,normal,2025-11-21T09:18:06.644025+00:00
Building B,5,100.83,212.11,normal,2025-12-10T05:29:59.644025+00:00
Building A,3,130.77,211.97,normal,2025-12-12T14:18:00.644025+00:00
Building A,4,136.76,235.53,normal,2025-12-09T19:00:34.644025+00:00
Building C,4,86.01,202.13,normal,2025-11-23T04:06:29.644025+00:00
Building B,4,200.54,338.63,normal,2025-11-20T17:55:53.644025+00:00
Building C,3,87.97,195.13,normal,2025-12-07T05:24:40.644025+00:00
Building C,2,85.92,179.21,normal,2025-12-13T05:56:40.644025+00:00
Building C,3,111.56,180.53,normal,2025-12-07T20:45:18.644025+00:00
Building C,4,88.29,204.86,normal,2025-12-15T21:26:41.644025+00:00
Building A,2,93.81,291.02,normal,2025-12-04T17:32:27.644025+00:00
Building B,5,144.83,195.9,normal,2025-12-07T21:17:33.644025+00:00
Building B,5,141.84,346.02,normal,2025-11-24T09:14:48.644025+00:00
Building B,1,134.1,166.9,normal,2025-12-07T22:59:18.644025+00:00
Building C,5,92.99,316.18,normal,2025-12-08T09:04:57.644025+00:00
Building B,2,98.7,173.48,normal,2025-11-16T01:09:55.644025+00:00
Building A,3,126.44,236.76,normal,2025-11-18T17:49:03.644025+00:00
Building A,2,75.42,186.62,normal,2025-11-24T23:36:05.644025+00:00
Building A,5,111.21,260.14,normal,2025-12-09T19:42:32.644025+00:00
Building B,1,97.55,188.91,normal,2025-11-22T05:00:13.644025+00:00
Building B,3,95.34,282.98,normal,2025-12-05T23:08:57.644025+00:00
Building B,5,107.15,272.02,normal,2025-12-14T06:06:13.644025+00:00
Building C,2,93.97,166.71,normal,2025-11-24T04:26:29.644025+00:00
Building C,5,127.83,321.46,normal,2025-11-30T08:21:49.644025+00:00
Building A,3,138.66,301.58,normal,2025-11-18T18:28:30.644025+00:00
Building B,2,134.4,179.44,normal,2025-12-01T07:59:02.644025+00:00
Building A,4,84.27,250.82,normal,2025-12-11T20:28:38.644025+00:00
Building B,4,109.48,277.64,normal,2025-11-16T23:17:52.644025+00:00
Building B,1,163.72,265.56,normal,2025-12-06T11:08:30.644025+00:00
Building A,2,94.71,161.8,normal,2025-12-09T00:51:18.644025+00:00
Building C,3,121.51,286.49,normal,2025-12-01T12:34:40.644025+00:00
Building A,3,115.07,190.39,normal,2025-12-07T07:51:56.644025+00:00
Building A,1,147.89,210.93,normal,2025-11-18T10:35:39.644025+00:00
Building A,1,116.36,152.85,normal,2025-12-13T21:08:11.644025+00:00
Building A,3,119.31,217.94,normal,2025-11-21T10:12:03.644025+00:00
Building C,4,97.66,167.11,normal,2025-11-19T01:11:55.644025+00:00
Building B,3,177.59,277.13,normal,2025-12-13T16:29:37.644025+00:00
Building C,5,105.41,282.77,normal,2025-11-22T10:26:28.644025+00:00
Building A,1,154.77,251.35,normal,2025-11-29T09:28:17.644025+00:00
Building A,4,118.61,145.13,normal,2025-12-08T06:50:18.644025+00:00
Building C,5,147.44,195.36,normal,2025-12-10T13:46:28.644025+00:00
Building B,2,164.57,271.17,normal,2025-11-18T13:08:57.644025+00:00
Building A,1,78.48,196.74,normal,2025-11-22T23:07:26.644025+00:00
Building B,3,157.25,206.4,normal,2025-11-29T10:43:43.644025+00:00
Building C,1,69.71,200.5,normal,2025-11-17T02:46:21.644025+00:00
Building C,3,117.09,297.6,normal,2025-12-14T11:35:06.644025+00:00
Building A,4,151.74,257.59,normal,2025-12-10T09:19:13.644025+00:00
Building B,2,154.59,200.95,normal,2025-12-06T18:08:27.644025+00:00
Building C,4,85.59,232.52,normal,2025-11-30T23:56:28.644025+00:00
Building C,5,308.67,468.44,anomaly,2025-12-09T17:33:59.644025+00:00
Building A,4,99.82,196.23,normal,2025-11-30T02:41:21.644025+00:00
Building B,4,180.83,380.28,normal,2025-11-30T17:23:02.644025+00:00
Building C,2,124.63,185.2,normal,2025-11-25T20:11:30.644025+00:00
Building C,4,99.72,292.3,normal,2025-12-13T18:27:00.644025+00:00
Building B,2,99.71,271.38,normal,2025-11-24T19:06:30.644025+00:00
Building A,2,96.11,163.75,normal,2025-12-04T07:48:46.644025+00:00
Building C,5,160.6,260.16,normal,2025-12-06T18:42:47.644025+00:00
Building A,1,123.99,278.07,normal,2025-12-15T11:27:49.644025+00:00
Building C,5,92.17,138.94,normal,2025-12-11T03:23:25.644025+00:00
Building C,1,106.13,251.63,normal,2025-12-09T11:31:38.644025+00:00
Building B,4,110.35,301.14,normal,2025-12-01T19:03:47.644025+00:00
Building A,2,133.09,217.84,normal,2025-11-26T13:12:06.644025+00:00
Building A,4,134.47,139.0,normal,2025-12-08T07:05:38.644025+00:00
Building A,2,105.2,243.46,normal,2025-11-19T09:37:42.644025+00:00
Building C,4,108.76,194.8,normal,2025-12-10T20:49:38.644025+00:00
Building A,5,88.21,161.97,normal,2025-11-18T00:17:06.644025+00:00
Building C,1,98.7,205.85,normal,2025-12-05T20:21:53.644025+00:00
Building C,5,140.74,247.38,normal,2025-11-21T18:38:51.644025+00:00
Building B,1,173.38,274.57,normal,2025-12-14T08:48:41.644025+00:00
Building C,2,78.28,157.65,normal,2025-12-16T00:05:12.644025+00:00
Building A,3,122.24,178.71,normal,2025-12-04T21:20:12.644025+00:00
Building B,3,141.92,251.72,normal,2025-12-03T02:46:58.644025+00:00
Building B,1,143.62,189.23,normal,2025-12-01T14:46:45.644025+00:00
Building B,5,135.22,292.86,normal,2025-12-04T17:41:59.644025+00:00
Building A,1,122.66,201.21,normal,2025-12-03T23:55:39.644025+00:00
Building C,4,113.3,133.32,normal,2025-11-27T01:07:54.644025+00:00
Building A,1,86.75,212.73,normal,2025-11-25T11:23:57.644025+00:00
Building A,1,75.44,171.17,normal,2025-11-25T05:22:26.644025+00:00
Building C,1,88.68,236.5,normal,2025-12-08T16:43:40.644025+00:00
Building C,5,130.3,144.64,normal,2025-12-06T07:52:42.644025+00:00
Building C,3,105.73,203.14,normal,2025-11-25T20:17:01.644025+00:00
Building B,5,185.22,387.08,normal,2025-12-11T08:20:31.644025+00:00
Building A,4,97.17,182.37,normal,2025-12-03T06:16:35.644025+00:00
Building B,1,116.56,169.17,normal,2025-11-23T01:55:30.644025+00:00
Building B,4,162.55,197.27,normal,2025-11-21T21:45:32.644025+00:00
Building A,4,87.23,179.96,normal,2025-12-04T20:12:14.644025+00:00
Building A,5,96.48,219.81,normal,2025-12-01T19:18:36.644025+00:00
Building C,4,88.13,178.52,normal,2025-12-01T02:51:08.644025+00:00
Building B,1,123.2,242.27,normal,2025-12-02T23:35:54.644025+00:00
Building B,5,108.12,164.29,normal,2025-12-06T07:50:32.644025+00:00
Building C,1,91.26,279.51,normal,2025-12-01T12:15:43.644025+00:00
Building B,4,142.59,207.09,normal,2025-11-19T04:34:10.644025+00:00
Building A,2,116.86,233.09,normal,2025-11-16T01:51:43.644025+00:00
Building A,4,163.45,189.41,normal,2025-11-25T18:37:34.644025+00:00
Building B,5,187.67,308.69,normal,2025-12-04T16:09:33.644025+00:00
Building B,1,93.37,175.89,normal,2025-12-03T04:47:31.644025+00:00
Building B,2,142.1,311.79,normal,2025-12-15T16:55:02.644025+00:00
Building C,5,112.61,242.3,normal,2025-11-25T06:18:07.644025+00:00
Building B,3,137.15,360.65,normal,2025-11-27T10:29:53.644025+00:00
Building B,4,135.83,260.37,normal,2025-11-28T07:20:23.644025+00:00
Building B,5,187.75,318.99,normal,2025-11-21T16:52:22.644025+00:00
Building A,3,109.03,192.7,normal,2025-12-04T04:22:39.644025+00:00
Building B,1,99.73,156.07,normal,2025-11-21T06:50:40.644025+00:00
Building B,2,160.68,253.52,normal,2025-12-02T20:56:23.644025+00:00
Building C,5,83.96,151.22,normal,2025-11-24T07:58:52.644025+00:00
Building A,4,113.73,178.71,normal,2025-11-16T17:09:27.644025+00:00
Building C,3,113.63,140.1,normal,2025-12-10T21:03:45.644025+00:00
Building C,1,101.93,156.9,normal,2025-11-27T11:15:13.644025+00:00
Building B,5,163.27,355.75,normal,2025-11-22T18:05:44.644025+00:00
Building A,2,138.58,215.75,normal,2025-12-12T14:28:45.644025+00:00
Building A,4,156.56,236.83,normal,2025-12-09T14:10:05.644025+00:00
Building A,1,119.13,204.96,normal,2025-11-30T12:18:07.644025+00:00
Building B,2,312.36,576.97,anomaly,2025-11-25T16:30:56.644025+00:00
Building B,1,147.85,255.46,normal,2025-11-24T13:32:47.644025+00:00
Building C,3,95.69,245.88,normal,2025-12-01T20:59:08.644025+00:00
Building C,5,104.55,283.09,normal,2025-11-22T15:37:39.644025+00:00
Building A,2,106.83,281.27,normal,2025-12-08T18:56:13.644025+00:00
Building C,5,126.95,140.15,normal,2025-12-05T04:27:01.644025+00:00
Building C,1,125.05,135.18,normal,2025-11-24T21:38:23.644025+00:00
Building A,5,356.7,526.34,anomaly,2025-12-05T08:46:04.644025+00:00
Building A,2,72.49,180.81,normal,2025-11-24T07:13:27.644025+00:00
Building C,2,96.68,219.93,normal,2025-11-26T08:42:11.644025+00:00
Building C,4,92.4,284.99,normal,2025-11-16T18:55:00.644025+00:00
Building A,2,109.12,255.52,normal,2025-11-28T19:25:40.644025+00:00
Building A,5,178.32,214.58,normal,2025-11-28T14:20:45.644025+00:00
Building B,1,175.0,245.45,normal,2025-12-15T09:39:34.644025+00:00
Building C,4,159.18,216.97,normal,2025-11-29T13:23:45.644025+00:00
Building C,1,134.51,284.89,normal,2025-12-10T13:53:34.644025+00:00
Building C,2,106.69,232.88,normal,2025-12-03T18:51:27.644025+00:00
Building C,1,126.13,242.21,normal,2025-12-13T20:50:30.644025+00:00
Building B,4,109.79,293.95,normal,2025-12-01T21:50:44.644025+00:00
Building B,5,116.23,204.47,normal,2025-11-26T22:14:45.644025+00:00
Building A,1,101.8,164.37,normal,2025-12-04T06:29:18.644025+00:00
Building C,2,109.61,207.46,normal,2025-11-25T07:21:53.644025+00:00
Building C,5,129.47,261.23,normal,2025-12-04T21:09:35.644025+00:00
Building C,3,86.23,247.53,normal,2025-11-19T21:30:46.644025+00:00
Building C,5,161.17,299.13,normal,2025-12-12T15:09:26.644025+00:00
Building C,1,70.66,182.84,normal,2025-11-21T19:52:20.644025+00:00
Building A,3,100.78,288.81,normal,2025-12-04T08:23:53.644025+00:00
Building C,3,150.34,273.49,normal,2025-11-25T18:30:47.644025+00:00
Building C,1,116.82,162.78,normal,2025-11-28T19:45:45.644025+00:00
Building C,5,130.77,296.46,normal,2025-11-26T09:27:55.644025+00:00
Building C,5,129.59,248.55,normal,2025-11-17T04:04:29.644025+00:00
Building A,4,108.91,207.76,normal,2025-11-22T09:55:52.644025+00:00
Building A,4,92.26,247.96,normal,2025-11-24T23:19:24.644025+00:00
Building C,5,105.6,320.75,normal,2025-12-09T11:13:47.644025+00:00
Building B,3,176.98,281.14,normal,2025-11-30T13:53:27.644025+00:00
Building C,4,105.81,224.9,normal,2025-12-10T01:08:23.644025+00:00
Building C,1,94.54,152.49,normal,2025-12-07T06:10:34.644025+00:00
Building C,1,85.12,148.6,normal,2025-12-11T23:00:57.644025+00:00
Building A,5,361.44,617.5,anomaly,2025-12-09T01:55:22.644025+00:00
Building A,2,102.13,226.15,normal,2025-12-14T23:56:50.644025+00:00
Building C,3,75.26,166.23,normal,2025-12-02T01:37:25.644025+00:00
Building C,4,96.99,297.56,normal,2025-11-25T09:02:13.644025+00:00
Building B,4,130.61,205.9,normal,2025-12-03T02:12:45.644025+00:00
Building B,5,104.72,249.74,normal,2025-12-02T07:34:34.644025+00:00
Building C,2,113.5,172.43,normal,2025-12-13T06:26:38.644025+00:00
Building C,4,122.17,244.4,normal,2025-11-16T13:27:02.644025+00:00
Building A,1,341.17,537.71,anomaly,2025-11-24T08:11:32.644025+00:00
Building A,2,112.52,226.81,normal,2025-12-09T06:40:18.644025+00:00
Building B,4,142.83,178.76,normal,2025-11-18T07:27:24.644025+00:00
Building B,3,141.34,368.59,normal,2025-11-21T18:01:32.644025+00:00
Building B,5,206.25,242.42,normal,2025-12-10T12:12:27.644025+00:00
Building C,5,75.23,195.28,normal,2025-11-23T05:29:35.644025+00:00
Building A,5,121.75,258.55,normal,2025-11-23T07:46:35.644025+00:00
Building C,1,144.02,215.35,normal,2025-12-14T11:29:59.644025+00:00
Building A,5,150.49,274.36,normal,2025-12-11T15:21:02.644025+00:00
Building C,3,94.53,213.66,normal,2025-12-13T19:57:00.644025+00:00
Building B,3,133.87,212.43,normal,2025-12-07T01:22:57.644025+00:00
Building B,5,138.23,323.88,normal,2025-12-10T21:17:17.644025+00:00
Building B,3,123.91,206.26,normal,2025-12-03T08:45:31.644025+00:00
Building A,5,134.77,253.11,normal,2025-12-12T17:00:24.644025+00:00
Building C,1,114.49,206.12,normal,2025-12-08T03:35:11.644025+00:00
Building B,2,125.48,197.62,normal,2025-11-24T05:23:07.644025+00:00
Building C,2,102.34,144.56,normal,2025-11-29T01:22:05.644025+00:00
Building A,1,117.09,212.06,normal,2025-11-21T02:19:33.644025+00:00
Building A,3,89.78,220.99,normal,2025-11-19T07:58:46.644025+00:00
Building C,1,95.68,220.05,normal,2025-11-23T19:41:39.644025+00:00
Building B,1,138.89,220.55,normal,2025-11-30T05:04:46.644025+00:00
Building B,3,329.5,639.94,anomaly,2025-12-01T19:59:14.644025+00:00
Building C,1,90.38,204.59,normal,2025-11-27T04:41:39.644025+00:00
Building B,5,105.48,240.37,normal,2025-11-19T05:36:46.644025+00:00
Building C,5,93.84,153.77,normal,2025-12-03T21:28:20.644025+00:00
Building A,2,92.73,196.1,normal,2025-12-10T14:05:16.644025+00:00
Building C,3,142.57,170.12,normal,2025-11-19T08:22:15.644025+00:00
Building B,4,96.11,227.03,normal,2025-12-11T01:26:09.644025+00:00
Building B,3,168.93,359.87,normal,2025-12-04T12:50:34.644025+00:00
Building B,3,317.72,507.63,anomaly,2025-12-08T04:02:21.644025+00:00
Building B,2,283.23,567.76,anomaly,2025-11-21T17:04:57.644025+00:00
Building B,3,123.27,237.33,normal,2025-12-04T00:41:21.644025+00:00
Building C,2,81.77,140.01,normal,2025-12-05T03:57:12.644025+00:00
Building C,5,147.29,243.09,normal,2025-12-03T17:49:12.644025+00:00
Building C,5,143.98,209.92,normal,2025-12-05T08:20:33.644025+00:00
Building C,1,89.44,179.96,normal,2025-11-29T01:17:59.644025+00:00
Building A,1,78.5,233.49,normal,2025-11-19T06:01:12.644025+00:00
Building A,2,121.43,298.37,normal,2025-12-02T13:07:12.644025+00:00
Building A,3,382.19,572.03,anomaly,2025-12-01T10:33:31.644025+00:00
Building A,5,94.68,161.91,normal,2025-11-24T05:56:47.644025+00:00
Building A,1,141.94,199.16,normal,2025-11-23T15:27:28.644025+00:00
Building A,2,98.7,171.34,normal,2025-12-06T09:12:17.644025+00:00
Building C,2,89.43,165.48,normal,2025-11-30T14:10:32.644025+00:00
Building A,4,99.73,312.64,normal,2025-11-25T08:27:37.644025+00:00
Building A,2,118.0,147.0,normal,2025-11-28T21:40:30.644025+00:00
Building B,4,126.02,280.07,normal,2025-12-15T07:15:52.644025+00:00
Building A,3,128.24,199.25,normal,2025-11-30T03:15:13.644025+00:00
Building B,4,108.01,293.22,normal,2025-11-30T07:16:53.644025+00:00
Building C,2,91.58,143.53,normal,2025-12-07T22:52:21.644025+00:00
Building C,1,106.55,187.6,normal,2025-11-26T00:17:16.644025+00:00
Building A,5,151.81,279.88,normal,2025-11-22T12:50:32.644025+00:00
Building B,2,89.1,178.61,normal,2025-12-01T23:37:35.644025+00:00
Building A,1,94.98,291.96,normal,2025-12-11T12:52:52.644025+00:00
Building A,1,158.74,264.89,normal,2025-12-02T12:06:49.644025+00:00
Building A,1,117.13,173.81,normal,2025-11-23T22:02:20.644025+00:00
Building A,3,99.71,174.95,normal,2025-11-26T13:59:51.644025+00:00
Building C,1,86.59,133.64,normal,2025-11-30T19:32:00.644025+00:00
Building B,1,124.16,182.95,normal,2025-11-27T05:47:21.644025+00:00
Building C,5,157.42,261.85,normal,2025-11-21T10:38:31.644025+00:00
Building C,3,129.59,234.08,normal,2025-11-27T12:41:35.644025+00:00
Building B,1,81.04,222.84,normal,2025-11-19T02:54:05.644025+00:00
Building B,4,101.49,194.58,normal,2025-11-27T23:00:28.644025+00:00
Building B,1,143.59,273.84,normal,2025-12-14T09:24:19.644025+00:00
Building C,1,78.26,210.67,normal,2025-12-03T21:11:40.644025+00:00
Building B,2,88.1,162.3,normal,2025-11-30T22:42:06.644025+00:00
Building C,2,156.46,207.57,normal,2025-12-11T09:01:02.644025+00:00
Building A,5,126.95,228.55,normal,2025-11-27T10:30:18.644025+00:00
Building A,3,97.87,167.35,normal,2025-11-30T20:04:31.644025+00:00
Building A,2,98.19,183.56,normal,2025-11-29T05:18:39.644025+00:00
Building B,5,132.54,291.67,normal,2025-11-20T04:50:00.644025+00:00
Building A,5,149.07,228.48,normal,2025-11-18T15:39:55.644025+00:00
Building C,1,86.16,142.36,normal,2025-12-08T04:07:57.644025+00:00
Building A,4,164.76,213.1,normal,2025-12-04T15:55:25.644025+00:00
Building A,5,121.75,191.04,normal,2025-11-29T01:06:59.644025+00:00
Building A,5,113.41,300.9,normal,2025-11-26T17:52:12.644025+00:00
Building B,1,156.73,260.58,normal,2025-11-30T14:03:52.644025+00:00
Building A,4,163.28,318.06,normal,2025-11-26T09:07:58.644025+00:00
Building A,2,134.35,269.84,normal,2025-11-30T17:54:27.644025+00:00
Building C,5,138.95,238.78,normal,2025-11-20T14:07:55.644025+00:00
Building C,5,107.23,142.98,normal,2025-12-02T05:14:56.644025+00:00
Building C,3,135.25,203.67,normal,2025-11-27T21:05:30.644025+00:00
Building B,3,98.44,223.23,normal,2025-11-21T07:30:29.644025+00:00
Building C,2,146.61,190.78,normal,2025-12-15T18:01:07.644025+00:00
Building A,2,123.18,184.0,normal,2025-12-02T05:57:57.644025+00:00
Building A,3,72.07,197.91,normal,2025-12-04T04:27:38.644025+00:00
Building B,5,146.92,221.72,normal,2025-12-06T00:36:19.644025+00:00
Building A,2,144.04,215.14,normal,2025-11-29T15:12:42.644025+00:00
Building A,2,68.62,176.73,normal,2025-12-01T23:41:35.644025+00:00
Building B,2,102.74,341.18,normal,2025-12-11T09:50:34.644025+00:00
Building C,3,107.91,195.86,normal,2025-12-10T14:24:21.644025+00:00
Building C,2,69.78,192.28,normal,2025-11-21T03:52:05.644025+00:00
Building A,4,104.24,158.92,normal,2025-11-20T02:56:30.644025+00:00
Building B,5,140.48,224.47,normal,2025-12-02T12:10:11.644025+00:00
Building C,1,85.97,164.15,normal,2025-12-14T06:06:09.644025+00:00
Building B,4,109.99,177.15,normal,2025-12-03T01:36:00.644025+00:00
Building A,2,161.69,293.79,normal,2025-11-18T09:58:12.644025+00:00
Building C,3,130.54,241.08,normal,2025-12-06T14:59:54.644025+00:00
Building A,5,136.02,186.92,normal,2025-11-27T18:37:34.644025+00:00
Building A,3,113.28,273.38,normal,2025-11-19T11:01:08.644025+00:00
Building B,5,128.83,237.03,normal,2025-12-01T08:43:56.644025+00:00
Building B,4,198.14,247.44,normal,2025-12-14T08:21:45.644025+00:00
Building B,2,108.74,226.85,normal,2025-12-05T03:06:43.644025+00:00
Building A,5,92.91,202.11,normal,2025-12-15T21:19:59.644025+00:00
Building A,2,159.16,204.91,normal,2025-11-27T15:47:23.644025+00:00
Building A,1,108.62,275.7,normal,2025-12-15T10:23:43.644025+00:00
Building B,5,152.27,263.36,normal,2025-11-28T19:24:09.644025+00:00
Building B,2,155.42,298.52,normal,2025-12-15T12:57:49.644025+00:00
Building C,4,109.49,264.6,normal,2025-12-05T20:54:52.644025+00:00
Building B,3,178.66,268.66,normal,2025-11-21T14:54:36.644025+00:00
Building A,3,92.72,142.09,normal,2025-11-20T07:23:59.644025+00:00
Building A,2,78.73,176.39,normal,2025-12-01T03:01:07.644025+00:00
Building C,3,122.19,195.59,normal,2025-12-15T17:18:00.644025+00:00
Building C,1,138.48,269.44,normal,2025-11-23T15:37:48.644025+00:00
Building B,1,176.63,286.19,normal,2025-12-05T18:50:45.644025+00:00
Building B,2,143.76,264.61,normal,2025-12-05T13:02:03.644025+00:00
Building B,5,149.15,276.86,normal,2025-12-09T08:44:09.644025+00:00
Building A,4,126.36,221.62,normal,2025-12-13T01:15:04.644025+00:00
Building B,5,142.79,316.71,normal,2025-11-20T14:40:00.644025+00:00
Building C,2,71.51,216.49,normal,2025-12-08T04:20:05.644025+00:00
Building C,2,105.62,224.54,normal,2025-12-10T06:52:26.644025+00:00
Building B,1,142.34,164.84,normal,2025-11-21T21:54:13.644025+00:00
Building B,4,120.93,280.58,normal,2025-11-29T03:54:12.644025+00:00
Building B,3,168.74,298.8,normal,2025-12-13T12:25:03.644025+00:00
Building C,5,89.7,234.68,normal,2025-11-16T22:51:12.644025+00:00
Building B,2,360.82,561.88,anomaly,2025-12-01T01:01:53.644025+00:00
